,date_hour,available_bike_stands,temperature,relative_humidity,dew_point
1981,2023-09-18 13:00:00,16,26.4,57.5,17.3
1982,2023-09-18 14:00:00,9,26.55,58.27,17.59
1983,2023-09-18 15:00:00,7,26.06,61.89,18.18
1984,2023-09-18 16:00:00,7,26.5,63.0,18.84
1985,2023-09-18 17:00:00,8,26.57,57.09,17.34
1986,2023-09-18 18:00:00,11,25.81,50.44,14.74
1987,2023-09-18 19:00:00,8,25.2,50.0,14.0
1988,2023-09-18 20:00:00,7,25.16,49.89,13.97
1989,2023-09-18 21:00:00,6,24.47,53.29,14.36
1990,2023-09-18 22:00:00,5,23.2,61.0,14.95
1991,2023-09-18 23:00:00,4,21.2,75.57,16.31
1992,2023-09-19 00:00:00,4,19.3,87.5,17.25
1993,2023-09-19 01:00:00,2,19.0,88.43,17.06
1994,2023-09-19 02:00:00,2,18.9,89.0,17.0
1995,2023-09-19 03:00:00,2,18.85,89.5,17.05
1996,2023-09-19 04:00:00,2,19.0,86.0,16.6
1997,2023-09-19 05:00:00,2,19.39,79.5,15.73
1998,2023-09-19 06:00:00,8,19.5,78.0,15.5
1999,2023-09-19 07:00:00,10,18.93,76.89,14.89
2000,2023-09-19 08:00:00,11,18.61,78.67,14.8
2001,2023-09-19 09:00:00,12,18.81,85.12,16.24
2002,2023-09-19 10:00:00,13,19.62,84.82,17.13
2003,2023-09-19 11:00:00,15,21.73,78.33,17.47
2004,2023-09-19 12:00:00,14,22.38,71.91,17.09
2005,2023-09-19 13:00:00,14,23.55,62.45,15.92
2006,2023-09-19 14:00:00,11,24.35,55.64,14.92
2007,2023-09-19 15:00:00,13,24.35,54.5,14.6
2008,2023-09-19 16:00:00,10,24.1,53.64,14.14
2009,2023-09-19 17:00:00,8,23.27,55.5,13.95
2010,2023-09-19 18:00:00,8,21.8,66.2,14.98
2011,2023-09-19 19:00:00,5,19.56,79.75,15.88
2012,2023-09-19 20:00:00,6,18.2,85.0,15.66
2013,2023-09-19 21:00:00,3,17.9,87.0,15.7
2014,2023-09-19 22:00:00,2,16.72,93.0,15.66
2015,2023-09-19 23:00:00,3,15.6,95.43,14.89
2016,2023-09-20 00:00:00,2,15.02,93.0,13.8
2017,2023-09-20 01:00:00,2,14.0,93.5,12.8
2018,2023-09-20 02:00:00,2,12.87,97.0,12.25
2019,2023-09-20 03:00:00,2,12.1,98.86,11.96
2020,2023-09-20 04:00:00,6,11.26,99.44,10.96
2021,2023-09-20 05:00:00,14,10.4,99.5,10.3
2022,2023-09-20 06:00:00,20,10.71,100.0,10.68
2023,2023-09-20 07:00:00,20,12.0,99.14,11.87
2024,2023-09-20 08:00:00,20,14.7,92.0,13.4
2025,2023-09-20 09:00:00,20,17.6,82.0,14.45
2026,2023-09-20 10:00:00,21,20.26,69.25,14.5
2027,2023-09-20 11:00:00,21,22.1,62.67,14.82
2028,2023-09-20 12:00:00,20,24.4,56.56,14.93
2029,2023-09-20 13:00:00,19,25.2,51.0,14.27
2030,2023-09-20 14:00:00,17,25.46,51.0,14.6
2031,2023-09-20 15:00:00,12,25.6,50.0,14.45
2032,2023-09-20 16:00:00,7,25.52,50.5,14.45
2033,2023-09-20 17:00:00,5,24.96,54.0,14.75
2034,2023-09-20 18:00:00,4,23.25,59.89,14.91
2035,2023-09-20 19:00:00,0,21.89,65.86,15.23
2036,2023-09-20 20:00:00,0,21.11,70.5,15.5
2037,2023-09-20 21:00:00,3,20.2,75.33,15.67
2038,2023-09-20 22:00:00,3,18.07,90.43,16.43
2039,2023-09-20 23:00:00,3,17.9,95.0,17.1
2040,2023-09-21 00:00:00,3,17.8,95.8,17.04
2041,2023-09-21 01:00:00,4,16.72,96.5,16.25
2042,2023-09-21 02:00:00,3,16.0,97.0,15.5
2043,2023-09-21 03:00:00,4,15.73,96.86,15.19
2044,2023-09-21 04:00:00,7,16.05,94.67,15.17
2045,2023-09-21 05:00:00,12,16.2,90.5,14.65
2046,2023-09-21 06:00:00,17,15.87,87.0,13.77
2047,2023-09-21 07:00:00,17,16.3,87.0,14.15
2048,2023-09-21 08:00:00,18,18.2,83.73,15.45
2049,2023-09-21 09:00:00,16,20.73,74.89,16.44
2050,2023-09-21 10:00:00,19,24.0,59.09,15.22
2051,2023-09-21 11:00:00,21,25.34,50.0,14.12
2052,2023-09-21 12:00:00,17,25.67,50.5,14.5
2053,2023-09-21 13:00:00,12,25.44,50.55,14.41
2054,2023-09-21 14:00:00,9,25.28,51.2,14.48
2055,2023-09-21 15:00:00,6,24.82,51.5,14.2
2056,2023-09-21 16:00:00,2,24.15,54.11,14.16
2057,2023-09-21 17:00:00,2,23.3,56.36,14.11
2058,2023-09-21 18:00:00,11,22.73,56.5,13.7
2059,2023-09-21 19:00:00,8,20.75,64.5,13.7
2060,2023-09-21 20:00:00,5,18.9,70.56,13.42
2061,2023-09-21 21:00:00,2,18.06,74.0,13.25
2062,2023-09-21 22:00:00,1,17.63,76.43,13.41
2063,2023-09-21 23:00:00,1,17.54,79.86,14.01
2064,2023-09-22 00:00:00,2,17.32,86.0,14.95
2065,2023-09-22 01:00:00,2,18.1,81.0,14.7
2066,2023-09-22 02:00:00,1,19.8,69.86,14.2
2067,2023-09-22 03:00:00,2,20.93,67.25,14.64
2068,2023-09-22 04:00:00,6,19.0,77.5,14.85
2069,2023-09-22 05:00:00,9,16.51,89.5,14.7
2070,2023-09-22 06:00:00,16,15.96,92.56,14.77
2071,2023-09-22 07:00:00,20,16.6,91.88,15.31
2072,2023-09-22 08:00:00,22,19.07,82.71,16.39
2073,2023-09-22 09:00:00,21,22.85,66.5,16.2
2074,2023-09-22 10:00:00,20,23.9,61.11,16.0
2075,2023-09-22 11:00:00,20,24.15,61.0,16.2
2076,2023-09-22 12:00:00,20,24.9,57.0,15.85
2077,2023-09-22 13:00:00,12,24.99,55.0,15.45
2078,2023-09-22 14:00:00,12,23.62,61.33,15.67
2079,2023-09-22 15:00:00,15,23.26,64.0,16.06
2080,2023-09-22 16:00:00,9,23.0,67.0,16.55
2081,2023-09-22 17:00:00,15,22.12,73.12,17.05
2082,2023-09-22 18:00:00,19,21.56,74.11,16.71
2083,2023-09-22 19:00:00,16,21.1,73.0,16.1
2084,2023-09-22 20:00:00,5,20.6,75.78,16.16
2085,2023-09-22 21:00:00,1,20.89,73.56,15.76
2086,2023-09-22 22:00:00,2,19.8,80.78,16.09
2087,2023-09-22 23:00:00,1,18.94,83.78,16.08
2088,2023-09-23 00:00:00,3,19.77,79.5,16.15
2089,2023-09-23 01:00:00,18,19.65,84.0,16.88
2090,2023-09-23 02:00:00,20,18.54,90.29,16.83
2091,2023-09-23 03:00:00,19,17.7,93.0,16.6
2092,2023-09-23 04:00:00,19,17.5,93.5,16.45
2093,2023-09-23 05:00:00,19,17.2,94.5,16.3
2094,2023-09-23 06:00:00,20,16.9,96.0,16.26
2095,2023-09-23 07:00:00,20,16.65,95.5,15.85
2096,2023-09-23 08:00:00,20,15.75,93.5,14.65
2097,2023-09-23 09:00:00,20,15.05,91.0,13.6
2098,2023-09-23 10:00:00,20,14.92,89.5,13.2
2099,2023-09-23 11:00:00,20,15.1,86.5,12.85
2100,2023-09-23 12:00:00,20,15.05,86.0,12.7
2101,2023-09-23 13:00:00,21,14.66,88.0,12.7
2102,2023-09-23 14:00:00,21,14.75,88.5,12.9
2103,2023-09-23 15:00:00,21,14.85,90.0,13.2
2104,2023-09-23 16:00:00,16,14.56,92.5,13.35
2105,2023-09-23 17:00:00,17,14.4,93.57,13.31
2106,2023-09-23 18:00:00,18,14.35,91.0,12.8
2107,2023-09-23 19:00:00,17,14.25,89.57,12.57
2108,2023-09-23 20:00:00,16,14.34,90.0,12.7
2109,2023-09-23 21:00:00,16,14.4,89.57,12.7
2110,2023-09-23 22:00:00,15,14.67,86.14,12.36
2111,2023-09-23 23:00:00,13,14.53,77.14,10.61
2112,2023-09-24 00:00:00,13,14.1,72.0,9.15
2113,2023-09-24 01:00:00,12,13.64,72.5,8.7
2114,2023-09-24 02:00:00,10,13.4,72.43,8.54
2115,2023-09-24 03:00:00,9,13.4,72.0,8.5
2116,2023-09-24 04:00:00,9,13.52,69.5,8.1
2117,2023-09-24 05:00:00,9,13.74,66.5,7.65
2118,2023-09-24 06:00:00,10,13.8,66.0,7.55
2119,2023-09-24 07:00:00,10,13.6,71.0,8.4
2120,2023-09-24 08:00:00,10,13.4,76.5,9.35
2121,2023-09-24 09:00:00,9,13.46,78.14,9.69
2122,2023-09-24 10:00:00,8,13.37,79.43,9.9
2123,2023-09-24 11:00:00,8,13.27,77.86,9.56
2124,2023-09-24 12:00:00,8,13.48,75.0,9.15
2125,2023-09-24 13:00:00,9,13.54,73.5,8.9
2126,2023-09-24 14:00:00,9,13.45,74.5,9.0
2127,2023-09-24 15:00:00,8,13.21,79.5,9.71
2128,2023-09-24 16:00:00,9,13.16,77.11,9.23
2129,2023-09-24 17:00:00,10,13.14,71.5,8.14
2130,2023-09-24 18:00:00,8,13.0,71.29,7.89
2131,2023-09-24 19:00:00,6,12.84,73.38,8.15
2132,2023-09-24 20:00:00,4,12.99,73.57,8.36
2133,2023-09-24 21:00:00,2,13.1,73.57,8.41
2134,2023-09-24 22:00:00,1,13.14,74.0,8.59
2135,2023-09-24 23:00:00,1,13.28,73.5,8.7
2136,2023-09-25 00:00:00,1,13.4,73.5,8.75
2137,2023-09-25 01:00:00,1,13.04,77.5,9.2
2138,2023-09-25 02:00:00,2,12.95,79.0,9.4
2139,2023-09-25 03:00:00,2,12.78,80.5,9.45
2140,2023-09-25 04:00:00,1,12.64,81.71,9.59
2141,2023-09-25 05:00:00,8,13.37,77.33,9.5
2142,2023-09-25 06:00:00,17,13.75,76.0,9.6
2143,2023-09-25 07:00:00,20,14.05,77.5,10.15
2144,2023-09-25 08:00:00,21,14.32,82.33,11.32
2145,2023-09-25 09:00:00,17,14.55,85.75,12.2
2146,2023-09-25 10:00:00,15,14.84,84.2,12.22
2147,2023-09-25 11:00:00,18,15.2,79.0,11.57
2148,2023-09-25 12:00:00,19,16.15,76.5,12.0
2149,2023-09-25 13:00:00,20,16.59,73.73,11.89
2150,2023-09-25 14:00:00,20,16.86,72.09,11.78
2151,2023-09-25 15:00:00,18,16.75,73.5,12.0
2152,2023-09-25 16:00:00,10,16.44,72.91,11.57
2153,2023-09-25 17:00:00,13,16.18,74.8,11.7
2154,2023-09-25 18:00:00,15,15.65,82.5,12.65
2155,2023-09-25 19:00:00,14,15.27,86.0,12.91
2156,2023-09-25 20:00:00,11,14.7,89.0,12.9
2157,2023-09-25 21:00:00,11,13.46,94.5,12.75
2158,2023-09-25 22:00:00,10,12.9,96.5,12.35
2159,2023-09-25 23:00:00,10,12.75,96.5,12.15
2160,2023-09-26 00:00:00,9,12.36,97.0,11.92
2161,2023-09-26 01:00:00,9,12.05,97.5,11.7
2162,2023-09-26 02:00:00,9,12.2,95.71,11.49
2163,2023-09-26 03:00:00,10,12.5,93.0,11.35
2164,2023-09-26 04:00:00,10,12.7,91.5,11.35
2165,2023-09-26 05:00:00,17,13.16,88.78,11.36
2166,2023-09-26 06:00:00,21,13.6,86.44,11.39
2167,2023-09-26 07:00:00,21,14.1,87.57,12.13
2168,2023-09-26 08:00:00,19,15.54,86.29,13.2
2169,2023-09-26 09:00:00,20,17.48,82.0,14.36
2170,2023-09-26 10:00:00,21,20.07,75.57,15.36
2171,2023-09-26 11:00:00,18,21.63,68.92,15.58
2172,2023-09-26 12:00:00,20,22.37,64.36,15.28
2173,2023-09-26 13:00:00,11,23.08,60.73,15.05
2174,2023-09-26 14:00:00,10,23.92,58.0,15.13
2175,2023-09-26 15:00:00,9,24.0,59.25,15.51
2176,2023-09-26 16:00:00,7,24.05,59.0,15.5
2177,2023-09-26 17:00:00,12,23.74,60.27,15.53
2178,2023-09-26 18:00:00,5,22.24,69.36,16.16
2179,2023-09-26 19:00:00,2,18.74,84.78,16.1
2180,2023-09-26 20:00:00,0,16.97,90.57,15.44
2181,2023-09-26 21:00:00,1,16.35,92.0,15.05
2182,2023-09-26 22:00:00,0,15.5,95.5,14.85
2183,2023-09-26 23:00:00,0,15.1,95.5,14.4
2184,2023-09-27 00:00:00,0,15.02,93.0,13.85
2185,2023-09-27 01:00:00,0,15.05,92.0,13.8
2186,2023-09-27 02:00:00,0,14.72,92.0,13.6
2187,2023-09-27 03:00:00,1,14.4,92.0,13.14
2188,2023-09-27 04:00:00,6,14.06,94.29,13.1
2189,2023-09-27 05:00:00,9,13.84,95.5,13.1
2190,2023-09-27 06:00:00,18,13.9,95.0,13.13
2191,2023-09-27 07:00:00,21,14.25,95.0,13.55
2192,2023-09-27 08:00:00,17,16.1,94.0,15.2
2193,2023-09-27 09:00:00,18,18.8,90.27,17.21
2194,2023-09-27 10:00:00,21,20.66,81.0,17.4
2195,2023-09-27 11:00:00,20,22.12,69.5,16.3
2196,2023-09-27 12:00:00,21,22.84,62.78,15.49
2197,2023-09-27 13:00:00,17,23.9,54.5,14.1
2198,2023-09-27 14:00:00,11,24.66,45.82,12.2
2199,2023-09-27 15:00:00,5,24.8,45.09,12.08
2200,2023-09-27 16:00:00,2,24.84,42.5,11.2
2201,2023-09-27 17:00:00,2,23.91,44.0,10.97
2202,2023-09-27 18:00:00,1,21.03,58.33,12.47
2203,2023-09-27 19:00:00,1,16.65,79.0,12.69
2204,2023-09-27 20:00:00,1,15.18,88.44,13.32
2205,2023-09-27 21:00:00,0,14.86,89.86,13.19
2206,2023-09-27 22:00:00,0,14.3,94.0,13.3
2207,2023-09-27 23:00:00,0,13.84,96.25,13.26
2208,2023-09-28 00:00:00,7,13.54,95.0,12.78
2209,2023-09-28 01:00:00,22,13.42,95.5,12.7
2210,2023-09-28 02:00:00,21,13.35,95.57,12.73
2211,2023-09-28 03:00:00,21,13.02,95.0,12.35
2212,2023-09-28 04:00:00,21,12.42,95.0,11.74
2213,2023-09-28 05:00:00,21,11.9,95.89,11.31
2214,2023-09-28 06:00:00,20,11.53,97.0,11.03
2215,2023-09-28 07:00:00,20,12.15,96.5,11.6
2216,2023-09-28 08:00:00,21,14.44,94.5,13.85
2217,2023-09-28 09:00:00,19,18.0,83.5,15.05
2218,2023-09-28 10:00:00,20,20.2,71.0,14.75
2219,2023-09-28 11:00:00,17,21.79,64.73,14.85
2220,2023-09-28 12:00:00,9,22.88,60.0,14.7
2221,2023-09-28 13:00:00,12,23.7,52.55,13.32
2222,2023-09-28 14:00:00,16,24.39,45.11,11.72
2223,2023-09-28 15:00:00,14,24.5,43.44,11.28
2224,2023-09-28 16:00:00,7,24.25,44.0,11.25
2225,2023-09-28 17:00:00,3,23.42,48.64,11.95
2226,2023-09-28 18:00:00,8,20.71,59.22,12.33
2227,2023-09-28 19:00:00,9,17.0,72.0,11.9
2228,2023-09-28 20:00:00,7,15.45,78.33,11.44
2229,2023-09-28 21:00:00,0,13.4,84.0,11.2
2230,2023-09-28 22:00:00,0,13.08,89.5,11.25
2231,2023-09-28 23:00:00,2,12.8,88.71,10.87
2232,2023-09-29 00:00:00,21,12.65,87.0,10.45
2233,2023-09-29 01:00:00,21,12.4,87.5,10.3
2234,2023-09-29 02:00:00,21,12.15,88.0,10.2
2235,2023-09-29 03:00:00,21,11.69,87.57,9.74
2236,2023-09-29 04:00:00,21,11.06,90.5,9.65
2237,2023-09-29 05:00:00,21,10.33,95.8,9.72
2238,2023-09-29 06:00:00,20,9.98,97.0,9.54
2239,2023-09-29 07:00:00,19,10.4,98.11,10.22
2240,2023-09-29 08:00:00,21,13.97,96.5,13.05
2241,2023-09-29 09:00:00,16,16.8,85.91,14.17
2242,2023-09-29 10:00:00,12,19.2,69.0,13.22
2243,2023-09-29 11:00:00,16,21.02,59.0,12.65
2244,2023-09-29 12:00:00,19,22.26,57.55,13.55
2245,2023-09-29 13:00:00,18,24.09,48.92,12.43
2246,2023-09-29 14:00:00,18,24.8,42.56,11.17
2247,2023-09-29 15:00:00,20,24.6,42.5,11.0
2248,2023-09-29 16:00:00,15,24.18,43.09,10.86
2249,2023-09-29 17:00:00,7,23.25,47.5,11.4
2250,2023-09-29 18:00:00,6,21.3,55.4,11.88
2251,2023-09-29 19:00:00,2,17.55,73.0,12.45
2252,2023-09-29 20:00:00,3,14.87,84.0,12.17
2253,2023-09-29 21:00:00,8,13.7,81.6,10.62
2254,2023-09-29 22:00:00,8,12.89,81.0,9.6
2255,2023-09-29 23:00:00,4,12.36,81.27,9.27
2256,2023-09-30 00:00:00,1,12.2,81.14,9.09
2257,2023-09-30 01:00:00,0,11.92,85.0,9.55
2258,2023-09-30 02:00:00,0,12.1,87.5,10.15
2259,2023-09-30 03:00:00,0,12.1,88.5,10.3
2260,2023-09-30 04:00:00,0,11.6,91.0,10.2
2261,2023-09-30 05:00:00,3,11.65,93.25,10.46
2262,2023-09-30 06:00:00,7,12.29,92.43,11.03
2263,2023-09-30 07:00:00,16,12.96,92.2,11.64
2264,2023-09-30 08:00:00,21,15.05,88.5,13.15
2265,2023-09-30 09:00:00,21,16.9,86.0,14.63
2266,2023-09-30 10:00:00,20,18.7,80.0,15.1
2267,2023-09-30 11:00:00,19,20.9,68.0,14.7
2268,2023-09-30 12:00:00,17,21.9,63.11,14.52
2269,2023-09-30 13:00:00,21,22.2,61.0,14.27
2270,2023-09-30 14:00:00,20,22.14,59.0,13.7
2271,2023-09-30 15:00:00,15,21.5,60.5,13.55
2272,2023-09-30 16:00:00,19,21.6,60.11,13.49
2273,2023-09-30 17:00:00,20,21.4,63.44,14.31
2274,2023-09-30 18:00:00,20,19.82,73.0,14.9
2275,2023-09-30 19:00:00,17,17.45,80.56,14.16
2276,2023-09-30 20:00:00,13,15.79,83.5,13.05
2277,2023-09-30 21:00:00,13,15.38,84.0,12.7
2278,2023-09-30 22:00:00,9,15.26,89.18,13.49
2279,2023-09-30 23:00:00,17,15.43,91.0,14.0
2280,2023-10-01 00:00:00,17,15.6,88.2,13.68
2281,2023-10-01 01:00:00,12,14.96,88.71,13.16
2282,2023-10-01 02:00:00,11,13.55,92.0,12.3
2283,2023-10-01 03:00:00,9,13.0,92.0,11.75
2284,2023-10-01 04:00:00,8,13.2,90.0,11.65
2285,2023-10-01 05:00:00,8,13.18,92.0,12.0
2286,2023-10-01 06:00:00,9,12.95,97.5,12.55
2287,2023-10-01 07:00:00,11,12.9,100.0,12.95
2288,2023-10-01 08:00:00,18,13.91,96.67,13.27
2289,2023-10-01 09:00:00,16,15.2,90.5,13.6
2290,2023-10-01 10:00:00,17,16.86,79.0,13.0
2291,2023-10-01 11:00:00,20,18.75,64.0,11.65
2292,2023-10-01 12:00:00,16,19.77,60.44,11.89
2293,2023-10-01 13:00:00,20,20.91,58.22,12.38
2294,2023-10-01 14:00:00,15,21.91,57.33,13.09
2295,2023-10-01 15:00:00,12,22.14,58.6,13.66
2296,2023-10-01 16:00:00,9,22.2,57.44,13.43
2297,2023-10-01 17:00:00,7,21.56,59.73,13.39
2298,2023-10-01 18:00:00,0,19.12,72.0,13.92
2299,2023-10-01 19:00:00,0,16.46,85.43,13.97
2300,2023-10-01 20:00:00,0,15.01,91.62,13.68
2301,2023-10-01 21:00:00,2,14.41,92.75,13.26
2302,2023-10-01 22:00:00,3,13.1,96.22,12.53
2303,2023-10-01 23:00:00,4,12.6,98.0,12.28
2304,2023-10-02 00:00:00,10,12.37,98.0,12.1
2305,2023-10-02 01:00:00,12,12.24,98.0,11.94
2306,2023-10-02 02:00:00,13,12.08,98.86,11.86
2307,2023-10-02 03:00:00,14,11.85,99.57,11.71
2308,2023-10-02 04:00:00,15,11.69,99.0,11.54
2309,2023-10-02 05:00:00,21,11.52,99.45,11.45
2310,2023-10-02 06:00:00,20,11.18,100.0,11.15
2311,2023-10-02 07:00:00,19,11.39,100.0,11.34
2312,2023-10-02 08:00:00,19,12.78,98.91,12.57
2313,2023-10-02 09:00:00,14,15.15,91.0,13.65
2314,2023-10-02 10:00:00,8,17.97,77.0,13.95
2315,2023-10-02 11:00:00,15,20.48,69.0,14.55
2316,2023-10-02 12:00:00,19,22.19,65.5,15.55
2317,2023-10-02 13:00:00,19,24.35,56.5,15.05
2318,2023-10-02 14:00:00,17,25.6,49.0,14.1
2319,2023-10-02 15:00:00,6,25.75,48.0,13.95
2320,2023-10-02 16:00:00,13,25.51,49.0,14.05
2321,2023-10-02 17:00:00,19,24.54,55.5,14.85
2322,2023-10-02 18:00:00,8,22.23,68.5,15.79
2323,2023-10-02 19:00:00,2,18.25,85.6,15.42
2324,2023-10-02 20:00:00,2,15.82,88.67,14.03
2325,2023-10-02 21:00:00,1,14.93,89.2,13.24
2326,2023-10-02 22:00:00,1,13.82,92.2,12.62
2327,2023-10-02 23:00:00,7,13.18,94.5,12.3
2328,2023-10-03 00:00:00,15,12.4,97.78,11.99
2329,2023-10-03 01:00:00,22,11.9,100.0,11.7
2330,2023-10-03 02:00:00,22,10.94,100.0,10.9
2331,2023-10-03 03:00:00,21,10.2,100.0,10.2
2332,2023-10-03 04:00:00,21,9.75,100.0,9.77
2333,2023-10-03 05:00:00,20,9.45,100.0,9.45
2334,2023-10-03 06:00:00,16,9.3,100.0,9.3
2335,2023-10-03 07:00:00,15,10.34,100.0,10.34
2336,2023-10-03 08:00:00,15,11.56,100.0,11.56
2337,2023-10-03 09:00:00,15,13.6,93.5,12.55
2338,2023-10-03 10:00:00,15,16.91,78.27,13.01
2339,2023-10-03 11:00:00,12,19.85,68.73,13.78
2340,2023-10-03 12:00:00,16,22.3,66.0,15.65
2341,2023-10-03 13:00:00,20,24.27,63.82,16.97
2342,2023-10-03 14:00:00,19,25.55,59.0,16.95
2343,2023-10-03 15:00:00,12,26.21,55.5,16.62
2344,2024-03-11 23:00:00,11,7.4,79.0,4.0
2345,2024-03-12 00:00:00,10,7.2,79.0,3.8
2346,2024-03-12 01:00:00,10,7.2,76.0,3.3
2347,2024-03-12 15:00:00,1,12.1,54.0,3.1
2348,2024-03-12 16:00:00,2,11.4,55.0,2.7
2349,2024-03-12 17:00:00,7,10.0,58.0,2.1
2350,2024-03-12 18:00:00,10,8.7,64.0,2.3
2351,2024-03-12 19:00:00,7,6.4,79.0,3.1
2352,2024-03-12 20:00:00,4,5.3,84.0,2.8
2353,2024-03-12 21:00:00,5,5.2,81.0,2.3
2354,2024-03-12 22:00:00,6,4.2,88.0,2.3
2355,2024-03-12 23:00:00,0,4.2,86.0,2.0
2356,2024-03-13 00:00:00,2,5.6,80.0,2.4
2357,2024-03-13 01:00:00,10,5.3,80.0,2.1
2358,2024-03-13 02:00:00,18,5.4,80.0,2.2
2359,2024-03-13 03:00:00,22,4.5,84.0,2.0
2360,2024-03-13 04:00:00,22,4.1,84.0,1.6
2361,2024-03-13 05:00:00,22,4.2,81.0,1.2
2362,2024-03-13 06:00:00,22,4.7,77.0,1.0
2363,2024-03-13 07:00:00,19,6.9,72.0,2.2
2364,2024-03-13 08:00:00,6,9.4,63.0,2.7
2365,2024-03-13 09:00:00,22,11.4,54.0,2.4
2366,2024-03-13 10:00:00,22,12.6,54.0,3.5
2367,2024-03-13 11:00:00,21,13.4,50.0,3.2
2368,2024-03-13 12:00:00,15,14.2,45.0,2.4
2369,2024-03-13 13:00:00,21,14.4,42.0,1.6
2370,2024-03-13 14:00:00,18,14.4,44.0,2.2
2371,2024-03-13 15:00:00,13,14.1,45.0,2.3
2372,2024-03-13 16:00:00,18,13.1,51.0,3.2
2373,2024-03-13 17:00:00,20,10.8,70.0,5.5
2374,2024-03-13 18:00:00,7,9.1,76.0,5.0
2375,2024-03-13 19:00:00,8,8.5,70.0,3.3
2376,2024-03-13 20:00:00,4,6.6,82.0,3.7
2377,2024-03-13 21:00:00,6,6.8,80.0,3.5
2378,2024-03-13 22:00:00,4,6.6,84.0,4.1
2379,2024-03-13 23:00:00,3,6.9,83.0,4.2
2380,2024-03-14 00:00:00,2,4.6,82.0,1.7
2381,2024-03-14 01:00:00,3,4.9,78.0,1.4
2382,2024-03-14 02:00:00,3,5.0,78.0,1.5
2383,2024-03-14 03:00:00,3,4.8,78.0,1.2
2384,2024-03-14 04:00:00,6,4.6,80.0,1.4
2385,2024-03-14 05:00:00,7,4.2,81.0,1.3
2386,2024-03-14 06:00:00,16,4.4,80.0,1.3
2387,2024-03-14 07:00:00,19,5.0,82.0,2.2
2388,2024-03-14 08:00:00,21,7.1,74.0,2.7
2389,2024-03-14 09:00:00,19,8.4,70.0,3.2
2390,2024-03-14 10:00:00,21,9.6,66.0,3.5
2391,2024-03-14 11:00:00,19,10.7,63.0,3.9
2392,2024-03-14 12:00:00,7,11.3,61.0,4.0
2393,2024-03-14 13:00:00,9,12.1,59.0,4.3
2394,2024-03-14 14:00:00,21,13.1,60.0,5.5
2395,2024-03-14 15:00:00,6,13.3,62.0,6.2
2396,2024-03-14 16:00:00,17,12.9,67.0,6.9
2397,2024-03-14 17:00:00,20,11.8,76.0,7.7
2398,2024-03-14 18:00:00,18,10.7,81.0,7.6
2399,2024-03-14 19:00:00,16,9.9,82.0,6.9
2400,2024-03-14 20:00:00,11,8.6,88.0,6.7
2401,2024-03-14 21:00:00,12,7.8,91.0,6.4
2402,2024-03-14 22:00:00,17,6.8,93.0,5.7
2403,2024-03-14 23:00:00,11,6.2,93.0,5.2
2404,2024-03-15 00:00:00,10,6.8,86.0,4.6
2405,2024-03-15 01:00:00,13,6.4,87.0,4.4
2406,2024-03-15 02:00:00,13,5.8,88.0,4.0
2407,2024-03-15 03:00:00,13,5.2,90.0,3.7
2408,2024-03-15 04:00:00,9,4.9,90.0,3.4
2409,2024-03-15 05:00:00,11,4.6,89.0,2.9
2410,2024-03-15 06:00:00,13,4.7,89.0,3.0
2411,2024-03-15 07:00:00,21,5.8,89.0,4.1
2412,2024-03-15 08:00:00,22,9.0,78.0,5.4
2413,2024-03-15 09:00:00,19,11.8,66.0,5.6
2414,2024-03-15 10:00:00,14,13.6,60.0,6.0
2415,2024-03-15 11:00:00,22,15.4,56.0,6.6
2416,2024-03-15 12:00:00,20,16.8,53.0,7.1
2417,2024-03-15 13:00:00,21,17.8,53.0,8.0
2418,2024-03-15 14:00:00,18,18.4,51.0,8.1
2419,2024-03-15 15:00:00,10,18.0,52.0,8.0
2420,2024-03-15 16:00:00,12,17.1,60.0,9.3
2421,2024-03-15 17:00:00,22,15.8,59.0,7.8
2422,2024-03-15 18:00:00,12,13.9,68.0,8.1
2423,2024-03-15 19:00:00,16,11.9,73.0,7.2
2424,2024-03-15 20:00:00,17,10.6,81.0,7.5
2425,2024-03-15 21:00:00,16,10.6,82.0,7.7
2426,2024-03-15 22:00:00,10,10.9,77.0,7.0
2427,2024-03-15 23:00:00,5,10.1,82.0,7.2
2428,2024-03-16 00:00:00,8,10.4,82.0,7.4
2429,2024-03-16 01:00:00,7,10.3,83.0,7.5
2430,2024-03-16 02:00:00,12,9.9,86.0,7.7
2431,2024-03-16 03:00:00,14,9.9,85.0,7.5
2432,2024-03-16 04:00:00,13,9.7,87.0,7.6
2433,2024-03-16 05:00:00,13,9.6,88.0,7.7
2434,2024-03-16 06:00:00,13,9.7,86.0,7.5
2435,2024-03-16 07:00:00,20,10.8,82.0,7.8
2436,2024-03-16 08:00:00,22,11.6,81.0,8.4
2437,2024-03-16 09:00:00,22,11.6,81.0,8.4
2438,2024-03-16 10:00:00,22,12.2,81.0,9.1
2439,2024-03-16 11:00:00,22,12.9,77.0,8.9
2440,2024-03-16 12:00:00,21,13.6,74.0,9.1
2441,2024-03-16 13:00:00,22,14.9,72.0,9.9
2442,2024-03-16 14:00:00,22,15.2,68.0,9.4
2443,2024-03-16 15:00:00,20,14.8,60.0,7.1
2444,2024-03-16 16:00:00,17,14.0,65.0,7.5
2445,2024-03-16 17:00:00,22,12.2,73.0,7.5
